0,9.01462476928799
1000,6.34367334268456
2000,5.95643021973112
3000,5.77374673395028
4000,5.64176534503871
5000,5.54504160338973
6000,5.46212015997238
7000,5.39469789677732
8000,5.32940175583827
9000,5.27814409820101
10000,5.2179673958376
11000,5.17277868864394
12000,5.12570623671618
13000,5.08075675936793
14000,5.0442663470215
15000,5.00722905941781
16000,4.97247242514109
17000,4.93690205033804
18000,4.90514713169752
19000,4.87889073166085
20000,4.84883201099315
21000,4.82469195161941
22000,4.80108024802971
23000,4.77063349767917
24000,4.750585039227
25000,4.72912687694866
26000,4.70771806869433
27000,4.69331674814684
28000,4.66998011620288
29000,4.65313795076859
30000,4.63683976189939
31000,4.62029312157677
32000,4.60549314862731
33000,4.59053321334898
34000,4.5758850583681
35000,4.56242925077964
36000,4.54877989140549
37000,4.53392903193803
38000,4.52361364079808
39000,4.5137148675202
40000,4.50201823302546
41000,4.49134715765657
42000,4.47642525955891
43000,4.46744203291877
44000,4.46130685723586
45000,4.45112862522662
46000,4.43780676615721
47000,4.43158136213446
48000,4.42135490204328
49000,4.41333112689112
50000,4.40634528658064
51000,4.35928637398001
52000,4.34870181699249
53000,4.34343566141147
54000,4.33785824095812
55000,4.33209123684951
56000,4.32662539904747
57000,4.32084530167038
58000,4.31687702838626
59000,4.3130302291385
60000,4.30713850960336
61000,4.30312464048867
62000,4.29952941740179
63000,4.29539165331449
64000,4.29220612108822
65000,4.28855345612087
66000,4.28457458768047
67000,4.28120405963391
68000,4.27951770664869
69000,4.27433312237837
70000,4.27073456510643
71000,4.26623789607215
72000,4.26399153092004
73000,4.26122410724618
74000,4.2570092393254
75000,4.2545258994277
76000,4.25096786320784
77000,4.24812511626007
78000,4.2448089770499
79000,4.24215641049291
80000,4.23902704858137
