0,9.03178602101026
1000,6.49498865002612
2000,6.10763784686035
3000,5.93750438846375
4000,5.8159958879842
5000,5.73346823074914
6000,5.65940020906673
7000,5.59779446892196
8000,5.54133740325884
9000,5.49562946450044
10000,5.45002964098789
11000,5.40530803300053
12000,5.36662887883784
13000,5.33023427263161
14000,5.29680708883355
15000,5.26669329898665
16000,5.22941816702973
17000,5.20349727843768
18000,5.178474101028
19000,5.14669171923158
20000,5.12372868322913
21000,5.10258174861327
22000,5.07724900328355
23000,5.05933626906261
24000,5.0356220500777
25000,5.01463436345374
26000,4.99497694730299
27000,4.97862768265094
28000,4.95830653030748
29000,4.94310168769778
30000,4.92645790259962
31000,4.90764680028191
32000,4.89363929072327
33000,4.87979261631681
34000,4.86467555400723
35000,4.85268174889919
36000,4.83955858759797
37000,4.82297537414095
38000,4.81291189129412
39000,4.79921339977683
40000,4.78736337485341
41000,4.77536219392898
42000,4.76453031786145
43000,4.75245731781903
44000,4.74376557328109
45000,4.73406073812804
46000,4.72321206434614
47000,4.71673214458546
48000,4.70600669048655
49000,4.69824183515501
50000,4.69431433650111
51000,4.65186265667969
52000,4.64513500531515
53000,4.63813724040066
54000,4.63166687116458
55000,4.62716728644105
56000,4.62364559825905
57000,4.61797447195402
58000,4.61305957814402
59000,4.60916138430322
60000,4.60412784807944
61000,4.60079801059642
62000,4.59730856634519
63000,4.59439005006485
64000,4.58906156249588
65000,4.58534139383276
66000,4.58280504829392
67000,4.57777121393207
68000,4.57466209003691
69000,4.57038064820688
70000,4.56689189762049
71000,4.56270816468549
72000,4.5600816339886
73000,4.55699786974516
74000,4.55360280479769
75000,4.54942239961643
76000,4.54859307276261
77000,4.54355961279603
