0,9.01429686059382
1000,6.42138517844654
2000,6.02662332668929
3000,5.84042349210824
4000,5.71229413387174
5000,5.61150621770664
6000,5.53349397177871
7000,5.46480529662042
8000,5.39552763799252
9000,5.34087269889596
10000,5.29054871735545
11000,5.23836642147718
12000,5.19748982436855
13000,5.15715150474813
14000,5.11620643143479
15000,5.08075620857048
16000,5.04582806634995
17000,5.01704320236897
18000,4.98527334788401
19000,4.95797445457106
20000,4.9285644993387
21000,4.90081446065149
22000,4.87928253377793
23000,4.85497260461194
24000,4.83310768507809
25000,4.80935789119302
26000,4.79249567333214
27000,4.77342021580147
28000,4.75498931761652
29000,4.73654788950735
30000,4.71985261196805
31000,4.7023453078518
32000,4.68897842947458
33000,4.6755654219258
34000,4.66262690731556
35000,4.64434815647515
36000,4.62945271686782
37000,4.62102386671224
38000,4.60368953412668
39000,4.59321132193181
40000,4.58422991535797
41000,4.573855948586
42000,4.5613358507726
43000,4.55047822917358
44000,4.54151430938515
45000,4.52861005400876
46000,4.52122626231126
47000,4.51338142374807
48000,4.50325164445793
49000,4.49385809438996
50000,4.48596637602716
51000,4.44279100256389
52000,4.43470028599792
53000,4.42773636733406
54000,4.42156554876265
55000,4.41722454684778
56000,4.41154214412491
57000,4.4070930196141
58000,4.40325282626069
59000,4.39804603552772
60000,4.39491779220816
61000,4.3905999945308
62000,4.38565986234558
63000,4.3822582337668
64000,4.37931863604713
65000,4.37466093938015
66000,4.37152356816624
67000,4.36704011092067
68000,4.36410180176384
69000,4.36095330940276
70000,4.35661638816657
71000,4.35369452070409
72000,4.35074046857095
73000,4.3484055761657
74000,4.34430202950862
75000,4.34131114698789
