0,9.01364133904665
1000,6.14289908226851
2000,5.80550885613943
3000,5.62293398453775
4000,5.49275981395077
5000,5.38439906069736
6000,5.2839139293384
7000,5.19742537371685
8000,5.11915423749555
9000,5.05309512390107
10000,4.97178181885295
11000,4.91172378416925
12000,4.85464431854417
13000,4.79520235952844
14000,4.74556181727737
15000,4.69224251066271
16000,4.64653402515463
17000,4.59678826166715
18000,4.55668374890307
19000,4.51743829206239
20000,4.47373716082417
21000,4.43708886760278
22000,4.39920539126884
23000,4.3618492077664
24000,4.33341739632491
25000,4.30272205624737
