0,9.01182967481815
1000,6.53162196514005
2000,6.06187117536174
3000,5.85703944195213
4000,5.69962474789923
5000,5.59462130414268
6000,5.4965009620424
7000,5.41124110276989
8000,5.33953830639981
9000,5.27101273114052
10000,5.2125213734217
11000,5.15557050107761
12000,5.09918808385816
13000,5.04774384278093
14000,5.00403842301268
15000,4.96487947511765
16000,4.91975643777204
17000,4.88123749216627
18000,4.84969383627463
19000,4.81553922269156
20000,4.78476850421443
21000,4.75010534977408
22000,4.72193333500842
23000,4.69111588419288
24000,4.65961562186078
25000,4.63619297180102
