0,9.01452683483704
1000,6.62896513341709
2000,6.186260310671
3000,5.97718396949401
4000,5.85381733016012
5000,5.75012840241596
6000,5.66415126750924
7000,5.59824081836179
8000,5.53481864010438
9000,5.48149055966063
10000,5.43816534815956
11000,5.38827191428183
12000,5.34901732883931
13000,5.3057317012537
14000,5.27217098191983
15000,5.2416001578976
16000,5.20798838758744
17000,5.17846935746298
18000,5.1510700642029
19000,5.1286982401258
20000,5.1009140809377
21000,5.07366783035514
22000,5.04957828815732
23000,5.02641059989415
24000,5.00570204630064
25000,4.986474265942
26000,4.96439218750809
27000,4.94293751881991
28000,4.9264887187752
29000,4.91157326900431
30000,4.89413924575541
31000,4.87578276678317
32000,4.86704437810791
33000,4.84877330627515
34000,4.83302745010582
35000,4.8187642409852
36000,4.80760053724682
37000,4.79665910164056
38000,4.78244406409806
39000,4.77181791248579
40000,4.7588083436264
41000,4.74706241390838
42000,4.73681971516912
43000,4.72737372082323
44000,4.72158211458166
45000,4.70703609508816
46000,4.69745352318751
47000,4.68604934697895
48000,4.67939914260526
49000,4.67233808008462
50000,4.6643359311973
51000,4.62560836290349
52000,4.61801227852559
53000,4.6116898891324
54000,4.6058081923652
55000,4.60169268619118
56000,4.59688000642266
57000,4.5917435234452
58000,4.58786976314464
59000,4.5826489057155
60000,4.57945242231292
61000,4.57636356261884
62000,4.57202148942819
63000,4.56853677174489
64000,4.56503290431807
65000,4.56096170633055
66000,4.55780463733195
67000,4.5542882012494
68000,4.55054920073419
69000,4.54615464513702
70000,4.54404284728975
71000,4.54197534384755
72000,4.53761848502995
73000,4.5337101567917
74000,4.53148858119987
75000,4.52705148189743
76000,4.5270474094876
77000,4.52114155526795
78000,4.51799999312399
79000,4.51696703521273
80000,4.51353914935235
