0,9.0145742916188
1000,6.39222210496377
2000,5.97283320114562
3000,5.77739799826591
4000,5.62561278444264
5000,5.50604781939115
6000,5.41758599952007
7000,5.32083887447512
8000,5.24198069600012
9000,5.16878070445419
10000,5.10749445852746
11000,5.04927804888099
12000,4.99036507615694
13000,4.94127894734142
14000,4.8861660038575
15000,4.8441990551921
16000,4.79829627746332
17000,4.75590175975954
18000,4.72056647578186
19000,4.68258272246359
20000,4.64457209813113
21000,4.61254799343028
22000,4.57693522697699
23000,4.54793562641034
24000,4.5166358469998
25000,4.49391911254912
